date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
9/14/19,AAPL,10/11/19,197.5,Call,20.2,24.5,0.2918,0.9074,0.0094,-0.0623,0.1005,0.1351
9/14/19,AAPL,10/11/19,197.5,Put,0.75,1.05,0.3024,-0.0999,0.0096,-0.0563,0.1091,-0.0163
9/14/19,AAPL,10/11/19,202.5,Call,15.5,20.1,0.2737,0.8593,0.0135,-0.0757,0.1353,0.1305
9/14/19,AAPL,10/11/19,202.5,Put,1.15,1.65,0.2856,-0.1503,0.0136,-0.0706,0.1451,-0.0243
9/14/19,AAPL,11/15/19,185,Call,33.5,37.9,0.3331,0.9079,0.0056,-0.05,0.1527,0.2513
9/14/19,AAPL,11/15/19,185,Put,1.51,1.81,0.3417,-0.1051,0.0059,-0.0434,0.1659,-0.0402
9/14/19,AAPL,11/15/19,195,Call,26.5,27.5,0.3173,0.8358,0.0088,-0.0667,0.2229,0.2425
9/14/19,AAPL,11/15/19,195,Put,2.64,2.79,0.3106,-0.1697,0.009,-0.0543,0.2317,-0.0645
9/14/19,AAPL,11/15/19,205,Call,18.45,19,0.2876,0.7385,0.0128,-0.0771,0.2962,0.2252
9/14/19,AAPL,11/15/19,205,Put,4.6,4.85,0.2898,-0.2745,0.0128,-0.066,0.3055,-0.1042
9/21/19,AAPL,10/4/19,185,Call,32.85,33.15,0.4101,0.9812,0.0026,-0.039,0.0196,0.0692
9/21/19,AAPL,10/4/19,185,Put,0.12,0.2,0.4274,-0.0228,0.003,-0.035,0.0231,-0.002
9/21/19,AAPL,10/4/19,195,Call,22.8,23.35,0.3179,0.9653,0.0057,-0.0478,0.0327,0.0717
9/21/19,AAPL,10/4/19,195,Put,0.23,0.43,0.3541,-0.0508,0.0069,-0.0557,0.0445,-0.0044
9/21/19,AAPL,10/4/19,202.5,Call,15.85,16.15,0.2978,0.9009,0.0137,-0.0893,0.0743,0.069
9/21/19,AAPL,10/4/19,202.5,Put,0.55,0.75,0.3032,-0.1027,0.0139,-0.0817,0.0781,-0.0083
9/21/19,AAPL,10/18/19,185,Call,33.25,33.55,0.3535,0.9581,0.0042,-0.044,0.0539,0.1344
9/21/19,AAPL,10/18/19,185,Put,0.35,0.44,0.3569,-0.0433,0.0043,-0.0348,0.0554,-0.0075
9/21/19,AAPL,10/18/19,195,Call,23.4,23.95,0.2923,0.9225,0.0082,-0.0557,0.0875,0.1359
9/21/19,AAPL,10/18/19,195,Put,0.72,0.8,0.3059,-0.0865,0.0085,-0.0508,0.0951,-0.015
9/21/19,AAPL,10/18/19,200,Call,18.8,19.35,0.2762,0.8789,0.0121,-0.0697,0.1214,0.1321
9/21/19,AAPL,10/18/19,200,Put,1.07,1.2,0.2846,-0.1277,0.0122,-0.0627,0.1298,-0.0206
9/21/19,AAPL,11/15/19,185,Call,34.45,35,0.3548,0.9008,0.0059,-0.0576,0.1474,0.219
9/21/19,AAPL,11/15/19,185,Put,1.47,1.72,0.3507,-0.1051,0.0061,-0.0472,0.1565,-0.0354
9/21/19,AAPL,11/15/19,195,Call,25.55,26.4,0.332,0.829,0.0092,-0.0746,0.2127,0.2112
9/21/19,AAPL,11/15/19,195,Put,2.66,2.8,0.3212,-0.1747,0.0095,-0.0606,0.2186,-0.0585
9/21/19,AAPL,11/15/19,200,Call,21.4,22.25,0.3182,0.7816,0.0111,-0.0815,0.2509,0.2042
9/21/19,AAPL,11/15/19,200,Put,3.5,3.75,0.3095,-0.2244,0.0114,-0.0676,0.2583,-0.075
9/28/19,AAPL,10/11/19,185,Call,32.35,35.85,0.4257,0.9806,0.0026,-0.041,0.0202,0.0692
9/28/19,AAPL,10/11/19,185,Put,0.14,0.21,0.4446,-0.0238,0.0029,-0.0378,0.024,-0.0021
9/28/19,AAPL,10/11/19,197.5,Call,20.6,23.5,0.3788,0.9237,0.0088,-0.0934,0.0615,0.069
9/28/19,AAPL,10/11/19,197.5,Put,0.39,0.43,0.35,-0.0616,0.0081,-0.0643,0.0521,-0.0053
9/28/19,AAPL,10/11/19,202.5,Call,15.9,18.65,0.3363,0.8892,0.0131,-0.1074,0.081,0.068
9/28/19,AAPL,10/11/19,202.5,Put,0.61,0.71,0.319,-0.0992,0.0128,-0.0842,0.0739,-0.0081
9/28/19,AAPL,10/25/19,185,Call,33.35,35.55,0.3542,0.9622,0.0038,-0.0415,0.0499,0.135
9/28/19,AAPL,10/25/19,185,Put,0.38,0.56,0.3785,-0.0475,0.0043,-0.04,0.06,-0.0083
9/28/19,AAPL,10/25/19,197.5,Call,22.1,23.15,0.3116,0.8943,0.0097,-0.0715,0.1107,0.1327
9/28/19,AAPL,10/25/19,197.5,Put,0.87,1.29,0.3192,-0.1108,0.0098,-0.0641,0.1158,-0.0181
9/28/19,AAPL,10/25/19,202.5,Call,17.6,19.05,0.3061,0.8353,0.0134,-0.0915,0.1502,0.1261
9/28/19,AAPL,10/25/19,202.5,Put,1.38,1.58,0.2919,-0.1543,0.0135,-0.0734,0.1452,-0.025
9/28/19,AAPL,11/15/19,185,Call,34.7,36.1,0.3619,0.9163,0.0055,-0.0562,0.1229,0.1915
9/28/19,AAPL,11/15/19,185,Put,1.31,1.42,0.3656,-0.0941,0.0058,-0.0489,0.1338,-0.0278
9/28/19,AAPL,11/15/19,195,Call,26,26.8,0.3343,0.8513,0.0089,-0.0741,0.1912,0.1881
9/28/19,AAPL,11/15/19,195,Put,2.39,2.54,0.3388,-0.1624,0.0091,-0.066,0.2053,-0.0476
9/28/19,AAPL,11/15/19,205,Call,17.95,18.4,0.3084,0.7468,0.0133,-0.0908,0.2537,0.1724
9/28/19,AAPL,11/15/19,205,Put,4.1,4.35,0.3081,-0.2656,0.0134,-0.0792,0.2618,-0.0775
10/5/19,AAPL,10/18/19,195,Call,30.1,34.2,0.4043,0.9756,0.0032,-0.0473,0.0255,0.0725
10/5/19,AAPL,10/18/19,195,Put,0.16,0.18,0.4043,-0.0244,0.0032,-0.0365,0.0255,-0.0022
10/5/19,AAPL,10/18/19,205,Call,21.15,23.3,0.2433,0.9854,0.0034,-0.0254,0.0164,0.0772
10/5/19,AAPL,10/18/19,205,Put,0.37,0.44,0.3448,-0.0598,0.0078,-0.0643,0.0528,-0.0054
10/5/19,AAPL,11/1/19,192.5,Call,33.4,37.6,0.3952,0.9424,0.0046,-0.061,0.0725,0.1369
10/5/19,AAPL,11/1/19,192.5,Put,0.46,0.97,0.4103,-0.064,0.0049,-0.0569,0.0788,-0.0117
10/5/19,AAPL,11/1/19,205,Call,22.7,24.8,0.3424,0.8727,0.0097,-0.0898,0.131,0.1337
10/5/19,AAPL,11/1/19,205,Put,1.2,1.8,0.3478,-0.1307,0.0097,-0.0815,0.1347,-0.0223
10/5/19,AAPL,11/22/19,192.5,Call,33.8,37.95,0.3457,0.9226,0.0053,-0.0543,0.1238,0.1779
10/5/19,AAPL,11/22/19,192.5,Put,1.08,1.64,0.3566,-0.093,0.0056,-0.0491,0.1357,-0.0282
10/5/19,AAPL,11/22/19,205,Call,22.6,26.6,0.311,0.8389,0.0099,-0.0764,0.2049,0.1778
10/5/19,AAPL,11/22/19,205,Put,1.49,3.95,0.311,-0.1725,0.01,-0.0652,0.2146,-0.0514
10/12/19,AAPL,10/25/19,200,Call,34.8,38.7,0.5024,0.9598,0.0037,-0.0819,0.04,0.0728
10/12/19,AAPL,10/25/19,200,Put,0.14,0.21,0.4357,-0.0226,0.0027,-0.0384,0.0248,-0.0021
10/12/19,AAPL,11/8/19,200,Call,35,39.5,0.4077,0.9385,0.0045,-0.0676,0.0795,0.1416
10/12/19,AAPL,11/8/19,200,Put,0.75,0.95,0.4209,-0.0671,0.0047,-0.063,0.0851,-0.0128
10/12/19,AAPL,11/29/19,200,Call,35.4,39.8,0.3627,0.9147,0.0054,-0.063,0.1325,0.1697
10/12/19,AAPL,11/29/19,200,Put,1.2,3.55,0.3627,-0.0943,0.0054,-0.0526,0.1446,-0.0298
10/19/19,AAPL,11/1/19,200,Call,36.65,36.95,0.4633,0.9711,0.0031,-0.0604,0.0305,0.0739
10/19/19,AAPL,11/1/19,200,Put,0.31,0.36,0.4897,-0.0359,0.0035,-0.0635,0.0365,-0.0034
10/19/19,AAPL,11/15/19,200,Call,36.85,37.2,0.3756,0.9589,0.0038,-0.0506,0.0603,0.1122
10/19/19,AAPL,11/15/19,200,Put,0.63,0.7,0.3934,-0.058,0.0045,-0.0524,0.0757,-0.011
10/19/19,AAPL,12/20/19,200,Call,37.45,37.75,0.3061,0.9218,0.0053,-0.0476,0.1504,0.2433
10/19/19,AAPL,12/20/19,200,Put,1.21,1.39,0.3116,-0.0873,0.0052,-0.0374,0.1587,-0.0351
3/16/20,AAPL,3/27/20,205,Call,42.65,45.7,1.3205,0.8006,0.005,-0.7091,0.1175,0.0451
3/16/20,AAPL,3/27/20,205,Put,6.15,6.85,1.2839,-0.1944,0.0051,-0.6769,0.1156,-0.0152
3/16/20,AAPL,4/9/20,205,Call,47.05,50.1,1.1317,0.7648,0.0044,-0.4533,0.1909,0.0898
3/16/20,AAPL,4/9/20,205,Put,10,11.75,1.1112,-0.2325,0.0044,-0.4399,0.1938,-0.0409
3/16/20,AAPL,5/15/20,205,Call,52.55,55.6,0.8989,0.7405,0.0037,-0.2433,0.3166,0.1871
3/16/20,AAPL,5/15/20,205,Put,15.95,17.45,0.8852,-0.2613,0.0038,-0.234,0.3195,-0.1224
3/18/20,AAPL,4/3/20,195,Call,56.15,60.9,1.335,0.837,0.0036,-0.5339,0.1272,0.0648
3/18/20,AAPL,4/3/20,195,Put,3.85,5.05,1.1398,-0.1344,0.0037,-0.3975,0.1117,-0.0165
3/18/20,AAPL,4/17/20,195,Call,59.25,63.7,1.134,0.8126,0.0034,-0.3626,0.1902,0.1142
3/18/20,AAPL,4/17/20,195,Put,6.9,8.15,1.0172,-0.17,0.0035,-0.3024,0.1789,-0.0406
3/18/20,AAPL,5/15/20,195,Call,64.5,68.5,1.0054,0.7862,0.003,-0.2538,0.2895,0.1822
3/18/20,AAPL,5/15/20,195,Put,11.4,15.5,0.9486,-0.2099,0.0031,-0.2304,0.2763,-0.0969
3/20/20,AAPL,4/3/20,185,Call,46.7,48.95,1.0813,0.8687,0.0044,-0.3733,0.0956,0.058
3/20/20,AAPL,4/3/20,185,Put,3.15,4,1.0872,-0.1323,0.0044,-0.3726,0.0961,-0.013
3/20/20,AAPL,4/3/20,195,Call,38.5,40.5,1.0399,0.8155,0.0057,-0.4484,0.1196,0.0565
3/20/20,AAPL,4/3/20,195,Put,4.65,5.75,1.0407,-0.1847,0.0057,-0.4439,0.1197,-0.0182
3/20/20,AAPL,4/3/20,205,Call,30.8,32.55,0.9931,0.7498,0.0071,-0.51,0.1427,0.0537
3/20/20,AAPL,4/3/20,205,Put,6.8,7.95,0.9933,-0.2501,0.0072,-0.5068,0.1448,-0.023
3/20/20,AAPL,4/17/20,185,Call,49.15,51.5,0.9298,0.8325,0.0042,-0.2679,0.1591,0.1078
3/20/20,AAPL,4/17/20,185,Put,6,6.4,0.9449,-0.1701,0.0042,-0.2712,0.1568,-0.0325
3/20/20,AAPL,4/17/20,195,Call,41.25,43.45,0.8919,0.7827,0.0052,-0.3008,0.1866,0.1051
3/20/20,AAPL,4/17/20,195,Put,7.7,8.55,0.8991,-0.2185,0.0052,-0.3004,0.1873,-0.0415
3/20/20,AAPL,4/17/20,205,Call,33.8,35.95,0.8539,0.7237,0.0062,-0.3272,0.2123,0.1005
3/20/20,AAPL,4/17/20,205,Put,10.1,11.1,0.8582,-0.2768,0.0062,-0.3253,0.2147,-0.0521
3/20/20,AAPL,5/15/20,185,Call,54.15,55.8,0.8565,0.7927,0.0038,-0.2023,0.2528,0.1737
3/20/20,AAPL,5/15/20,185,Put,10.6,11.4,0.8592,-0.2117,0.0038,-0.1979,0.2556,-0.0853
3/20/20,AAPL,5/15/20,195,Call,46.7,48.3,0.8244,0.7485,0.0044,-0.2167,0.2913,0.1725
3/20/20,AAPL,5/15/20,195,Put,13.25,14,0.8292,-0.2561,0.0044,-0.2121,0.2934,-0.1028
3/20/20,AAPL,5/15/20,205,Call,39.9,41.25,0.7956,0.6983,0.005,-0.228,0.3117,0.1666
3/20/20,AAPL,5/15/20,205,Put,16.25,16.95,0.7961,-0.3055,0.0049,-0.2214,0.3137,-0.1227
3/23/20,AAPL,4/3/20,190,Call,34.5,39.3,0.9146,0.8705,0.0059,-0.3458,0.0821,0.0477
3/23/20,AAPL,4/3/20,190,Put,0.95,3.4,0.9146,-0.1292,0.0059,-0.3415,0.0818,-0.009
3/23/20,AAPL,4/3/20,200,Call,26.5,31,0.8913,0.7947,0.0082,-0.4529,0.1107,0.045
3/23/20,AAPL,4/3/20,200,Put,4.5,5.2,0.9382,-0.2149,0.008,-0.4841,0.1137,-0.016
3/23/20,AAPL,4/17/20,190,Call,38.1,40.85,0.786,0.8198,0.0057,-0.2462,0.1542,0.0989
3/23/20,AAPL,4/17/20,190,Put,5.5,6.55,0.8512,-0.1945,0.0055,-0.275,0.1613,-0.0318
3/23/20,AAPL,4/17/20,200,Call,30.2,33.55,0.7641,0.7512,0.0071,-0.288,0.1861,0.0936
3/23/20,AAPL,4/17/20,200,Put,7.7,8.85,0.8111,-0.2575,0.0068,-0.307,0.1888,-0.0418
3/23/20,AAPL,5/15/20,190,Call,41.65,45.6,0.7185,0.7748,0.005,-0.1802,0.2622,0.1687
3/23/20,AAPL,5/15/20,190,Put,8.85,10.45,0.7257,-0.2317,0.005,-0.1769,0.2658,-0.0831
3/23/20,AAPL,5/15/20,200,Call,33.6,37.3,0.6589,0.7228,0.0061,-0.184,0.2843,0.1646
3/23/20,AAPL,5/15/20,200,Put,11.55,13.05,0.6933,-0.2877,0.0058,-0.1887,0.2874,-0.1033
3/25/20,AAPL,4/9/20,195,Call,52.2,55.15,1.0292,0.887,0.0037,-0.3316,0.0954,0.0674
3/25/20,AAPL,4/9/20,195,Put,2.64,3.25,1.0149,-0.1103,0.0037,-0.3166,0.0937,-0.0123
3/25/20,AAPL,4/24/20,195,Call,53.8,56.5,0.8252,0.8634,0.0038,-0.216,0.1541,0.1288
3/25/20,AAPL,4/24/20,195,Put,4.1,5.55,0.8469,-0.1413,0.0038,-0.2223,0.1575,-0.0305
3/25/20,AAPL,5/15/20,195,Call,55.7,58.95,0.7431,0.837,0.0037,-0.1716,0.2201,0.1814
3/25/20,AAPL,5/15/20,195,Put,6.4,8.25,0.7593,-0.1716,0.0037,-0.172,0.2329,-0.0689
3/27/20,AAPL,4/9/20,185,Call,62.95,65.45,1.0664,0.9399,0.0024,-0.2332,0.0557,0.06
3/27/20,AAPL,4/9/20,185,Put,1.03,1.52,1.044,-0.0567,0.0023,-0.2136,0.0533,-0.0055
3/27/20,AAPL,4/9/20,190,Call,58.25,60.75,1.0365,0.9274,0.0029,-0.2619,0.0645,0.0606
3/27/20,AAPL,4/9/20,190,Put,1.26,1.6,0.9937,-0.0654,0.0027,-0.2272,0.0595,-0.0063
3/27/20,AAPL,4/9/20,200,Call,49.05,51.3,0.9644,0.8979,0.004,-0.3137,0.0833,0.0613
3/27/20,AAPL,4/9/20,200,Put,2,2.3,0.9379,-0.0967,0.0039,-0.2883,0.0801,-0.0093
3/27/20,AAPL,4/24/20,185,Call,64.5,67.25,0.8884,0.9054,0.0028,-0.1876,0.1156,0.1215
3/27/20,AAPL,4/24/20,185,Put,2.13,2.8,0.8401,-0.0843,0.0027,-0.1591,0.1068,-0.017
3/27/20,AAPL,4/24/20,190,Call,60.05,62.65,0.8649,0.8908,0.0032,-0.2024,0.1283,0.1222
3/27/20,AAPL,4/24/20,190,Put,2.62,3.8,0.8443,-0.1047,0.0031,-0.187,0.1245,-0.0224
3/27/20,AAPL,4/24/20,200,Call,51.2,53.8,0.8182,0.8557,0.004,-0.2319,0.1558,0.1223
3/27/20,AAPL,4/24/20,200,Put,4.2,4.7,0.8072,-0.1415,0.0041,-0.2215,0.155,-0.0285
3/27/20,AAPL,5/15/20,185,Call,66.55,68.4,0.7774,0.8822,0.0029,-0.1493,0.1729,0.174
3/27/20,AAPL,5/15/20,185,Put,4,4.85,0.7534,-0.1168,0.0029,-0.136,0.177,-0.0422
3/27/20,AAPL,5/15/20,190,Call,61.7,64.25,0.7521,0.8681,0.0032,-0.156,0.1946,0.1766
3/27/20,AAPL,5/15/20,190,Put,4.65,5.55,0.7387,-0.1333,0.0032,-0.1463,0.1985,-0.0481
3/27/20,AAPL,5/15/20,200,Call,54,55.85,0.7373,0.8265,0.0039,-0.1823,0.2358,0.1745
3/27/20,AAPL,5/15/20,200,Put,6.95,7.05,0.7225,-0.1749,0.0039,-0.1705,0.2332,-0.0674
3/30/20,AAPL,4/9/20,185,Call,68,72.5,1.0133,0.977,0.0013,-0.1214,0.023,0.0489
3/30/20,AAPL,4/9/20,185,Put,0.46,0.69,1.0849,-0.0304,0.0015,-0.1572,0.029,-0.0023
3/30/20,AAPL,4/9/20,190,Call,63.1,67.3,0.9185,0.9778,0.0014,-0.1077,0.0223,0.0503
3/30/20,AAPL,4/9/20,190,Put,0.6,0.77,1.0422,-0.0367,0.0018,-0.1764,0.0339,-0.0027
3/30/20,AAPL,4/9/20,195,Call,58.2,62.95,0.9722,0.9596,0.0021,-0.1834,0.0366,0.0503
3/30/20,AAPL,4/9/20,195,Put,0.74,0.93,1.0044,-0.0451,0.0022,-0.2007,0.04,-0.0034
3/30/20,AAPL,4/9/20,205,Call,48.7,53.4,0.9192,0.9343,0.0033,-0.2532,0.0539,0.0512
3/30/20,AAPL,4/9/20,205,Put,1.09,1.37,0.9277,-0.0673,0.0033,-0.2546,0.0549,-0.005
3/30/20,AAPL,4/24/20,185,Call,69.2,73.4,0.8186,0.9458,0.002,-0.1248,0.0734,0.1162
3/30/20,AAPL,4/24/20,185,Put,1.22,1.97,0.849,-0.0599,0.0021,-0.1343,0.0793,-0.0115
3/30/20,AAPL,4/24/20,190,Call,65.75,68.4,0.8523,0.9237,0.0025,-0.1676,0.0956,0.1152
3/30/20,AAPL,4/24/20,190,Put,1.46,2.26,0.8227,-0.0702,0.0025,-0.1471,0.0897,-0.0135
3/30/20,AAPL,4/24/20,195,Call,61.15,63.75,0.8291,0.9107,0.0029,-0.1833,0.1077,0.1161
3/30/20,AAPL,4/24/20,195,Put,2.35,2.62,0.8271,-0.0886,0.0029,-0.1769,0.1052,-0.0163
3/30/20,AAPL,4/24/20,205,Call,52.05,53.8,0.7483,0.8873,0.0038,-0.1958,0.1276,0.1186
3/30/20,AAPL,4/24/20,205,Put,3.3,3.55,0.7823,-0.1211,0.0039,-0.2098,0.1361,-0.0222
3/30/20,AAPL,5/15/20,185,Call,70.9,75.25,0.7568,0.9115,0.0024,-0.127,0.1498,0.1692
3/30/20,AAPL,5/15/20,185,Put,3.3,3.55,0.7624,-0.0947,0.0025,-0.1252,0.152,-0.0346
3/30/20,AAPL,5/15/20,190,Call,67.45,69.1,0.7213,0.9027,0.0027,-0.1297,0.1526,0.1723
3/30/20,AAPL,5/15/20,190,Put,3.75,4.05,0.7432,-0.1078,0.0028,-0.134,0.1671,-0.0394
3/30/20,AAPL,5/15/20,195,Call,63.05,64.6,0.7058,0.8875,0.0031,-0.1404,0.1737,0.1742
3/30/20,AAPL,5/15/20,195,Put,4.3,4.6,0.7248,-0.1223,0.0031,-0.1435,0.1788,-0.0423
3/30/20,AAPL,5/15/20,205,Call,54.35,55.95,0.6759,0.8517,0.0039,-0.1619,0.2155,0.1743
3/30/20,AAPL,5/15/20,205,Put,5.65,6,0.6918,-0.158,0.0039,-0.1629,0.2222,-0.0543
4/1/20,AAPL,4/17/20,185,Call,56.4,60.05,1.0089,0.9128,0.0031,-0.2568,0.08,0.0708
4/1/20,AAPL,4/17/20,185,Put,1.51,1.99,0.9452,-0.0755,0.003,-0.2115,0.0717,-0.0087
4/1/20,AAPL,4/17/20,195,Call,48,50,0.9352,0.881,0.0042,-0.2977,0.1002,0.0715
4/1/20,AAPL,4/17/20,195,Put,2.15,2.52,0.8653,-0.1038,0.0041,-0.2452,0.0909,-0.012
4/1/20,AAPL,4/17/20,205,Call,38.4,41.15,0.8406,0.8433,0.0057,-0.3227,0.121,0.0716
4/1/20,AAPL,4/17/20,205,Put,3.4,3.75,0.8236,-0.1524,0.0057,-0.306,0.1173,-0.0167
4/1/20,AAPL,5/1/20,185,Call,58.55,61.95,0.893,0.8776,0.0033,-0.2128,0.1401,0.1242
4/1/20,AAPL,5/1/20,185,Put,3.35,4,0.8554,-0.1142,0.0033,-0.19,0.1374,-0.0242
4/1/20,AAPL,5/1/20,195,Call,49.95,53.15,0.845,0.8407,0.0042,-0.2402,0.1675,0.1241
4/1/20,AAPL,5/1/20,195,Put,4.65,5.35,0.8161,-0.1528,0.0042,-0.2207,0.163,-0.0344
4/1/20,AAPL,5/1/20,205,Call,41.7,44.75,0.7993,0.7947,0.0052,-0.2658,0.1964,0.1218
4/1/20,AAPL,5/1/20,205,Put,6.25,7.5,0.7852,-0.2021,0.0052,-0.2543,0.1901,-0.0425
4/1/20,AAPL,5/15/20,185,Call,58.7,62.75,0.7775,0.8709,0.0033,-0.1633,0.1785,0.1529
4/1/20,AAPL,5/15/20,185,Put,4.95,5.35,0.787,-0.1362,0.0033,-0.1624,0.183,-0.043
4/1/20,AAPL,5/15/20,195,Call,51.1,54.15,0.7613,0.8278,0.0041,-0.1925,0.2188,0.1526
4/1/20,AAPL,5/15/20,195,Put,6.35,6.75,0.7441,-0.1735,0.0041,-0.1793,0.2137,-0.0581
4/1/20,AAPL,5/15/20,205,Call,43.25,46.5,0.7384,0.7786,0.0049,-0.2163,0.2424,0.1494
4/1/20,AAPL,5/15/20,205,Put,6.8,9,0.6851,-0.2148,0.0051,-0.1885,0.2461,-0.0668
4/3/20,AAPL,4/17/20,185,Call,55,59.25,0.811,0.9606,0.0022,-0.1213,0.0402,0.067
4/3/20,AAPL,4/17/20,185,Put,0.71,0.73,0.8292,-0.0424,0.0023,-0.1263,0.0427,-0.0042
4/3/20,AAPL,4/17/20,195,Call,45.3,49.55,0.7348,0.9405,0.0034,-0.1519,0.056,0.0688
4/3/20,AAPL,4/17/20,195,Put,1.1,1.2,0.7704,-0.0676,0.0036,-0.1697,0.0618,-0.0067
